userId,movieId,rating
377,724,5.0
377,934,3.0
377,1344,3.0
377,2124,3.5
377,3754,2.0
378,527,4.0
378,551,4.0
378,1089,4.0
378,1120,3.5
378,1333,3.5
378,1968,3.5
378,2500,2.5
378,2858,3.5
378,2918,3.5
378,3147,3.0
378,3967,4.0
378,4306,0.5
378,5418,0.5
378,6377,0.5
378,7254,2.5
378,7438,4.0
378,7451,2.0
379,47,4.5
379,110,4.0
379,527,4.5
379,1080,4.0
379,1240,4.0
379,1682,3.5
379,1704,3.5
379,1961,4.0
379,2571,4.0
379,2808,1.5
379,2959,4.0
379,3147,4.5
379,3273,2.0
379,3578,4.0
379,3717,3.0
379,4306,3.5
379,6377,4.0
379,7438,3.0
379,8665,3.5
380,6,4.0
380,11,2.0
380,16,4.0
380,24,3.0
380,47,5.0
380,110,5.0
380,209,3.0
380,253,4.0
380,293,4.0
380,316,4.0
380,322,4.0
380,344,4.0
380,367,3.0
380,410,3.0
380,647,4.0
380,733,4.0
380,737,1.0
380,750,4.5
380,852,2.0
380,1060,4.0
380,1089,4.0
380,1090,5.0
380,1136,4.0
380,1221,4.0
380,1228,4.0
380,1240,5.0
380,1242,4.0
380,1265,4.0
380,1272,4.5
380,1275,4.0
380,1393,4.0
380,1476,4.0
380,1544,3.0
380,1591,4.0
380,1667,2.0
380,1682,4.0
380,1704,4.0
380,1772,1.0
380,1810,3.0
380,1833,2.0
380,1876,3.0
380,1961,4.0
380,1968,4.0
380,2060,3.0
380,2108,3.0
380,2273,3.0
380,2302,3.0
380,2324,4.0
380,2355,4.0
380,2424,1.0
380,2571,5.0
380,2574,0.5
380,2613,3.0
380,2672,3.0
380,2683,5.0
380,2706,4.0
380,2707,4.0
380,2722,2.0
380,2779,4.0
380,2872,4.0
380,2882,2.0
380,2918,5.0
380,2959,5.0
380,3082,3.0
380,3098,4.0
380,3147,3.0
380,3148,3.5
380,3176,3.0
380,3219,4.0
380,3253,3.0
380,3254,3.0
380,3255,3.0
380,3298,3.0
380,3300,2.5
380,3354,2.0
380,3534,2.0
380,3578,5.0
380,3717,2.0
380,3744,3.0
380,3751,3.0
380,3809,4.0
380,4102,4.5
380,4105,2.5
380,4306,5.0
380,4890,4.0
380,5266,2.5
380,5312,4.0
380,5418,3.0
380,5445,4.0
380,5572,2.5
380,5617,3.5
380,5673,3.5
380,5872,3.0
380,5954,3.5
380,6157,3.5
380,6188,3.5
380,6287,3.0
380,6373,3.0
380,6378,3.5
380,6763,1.5
380,6887,2.5
380,6932,3.5
380,7090,3.5
380,7147,4.0
380,7235,3.0
380,7254,4.0
380,7263,4.0
380,7325,2.0
380,7438,4.0
380,7451,3.5
380,7458,3.0
380,8636,4.0
380,8665,4.0
380,8860,3.0
380,8931,3.5
380,8970,4.0
380,8972,2.0
380,8985,3.0
381,270,3.0
381,720,5.0
381,786,4.0
381,1488,3.0
381,1961,5.0
381,2085,3.0
381,2469,3.0
381,2505,1.0
381,2581,3.0
381,2683,4.0
381,2687,3.0
381,2856,4.0
381,2953,2.0
381,3578,3.0
381,3615,5.0
381,3751,4.0
381,3978,4.0
381,3998,1.0
381,4306,5.0
382,2,3.0
382,11,5.0
382,158,2.5
382,265,2.0
382,529,4.0
382,852,3.0
382,1073,3.0
382,1247,2.0
382,1282,2.0
382,1299,1.0
382,1380,3.5
382,1393,3.0
382,1682,2.0
382,1688,3.5
382,1704,3.0
382,1721,2.0
382,1784,3.0
382,2080,4.0
382,2085,3.5
382,2324,3.0
382,2424,3.5
382,2571,3.0
382,2581,3.0
382,2918,2.0
382,3098,3.0
382,3148,2.0
382,3270,5.0
382,3594,5.0
382,3911,3.0
382,3967,3.0
382,4039,3.0
382,4054,3.0
382,4306,4.0
382,4745,0.5
382,5064,2.5
382,5415,3.0
382,6155,2.5
382,6370,3.0
382,6377,4.5
382,6706,2.0
382,6785,2.0
382,7164,4.0
382,7254,0.5
382,7263,5.0
382,7451,3.0
382,8368,4.0
382,8866,3.5
382,8965,3.0
382,8972,3.0
383,6,3.0
383,14,3.0
383,21,3.0
383,47,5.0
383,376,3.0
383,733,3.0
383,736,3.0
383,748,3.0
383,1049,4.0
383,1073,3.0
383,1079,3.0
383,1080,4.0
383,1198,4.0
383,1357,5.0
384,10,3.5
384,110,4.5
384,344,3.5
384,367,3.5
384,377,4.0
384,393,2.5
384,520,3.0
384,527,3.0
384,733,5.0
384,786,3.0
384,990,2.5
384,1092,3.0
384,1198,4.0
384,1240,4.0
384,1275,3.5
384,1466,3.0
384,1479,3.0
384,1488,3.0
384,1497,3.5
384,1544,3.0
384,1552,4.0
384,1587,3.5
384,1682,3.0
384,1721,4.0
384,2011,4.5
384,2012,3.5
384,2181,3.0
384,2329,4.0
384,2403,4.0
384,2424,2.0
384,2542,4.5
384,2571,4.0
384,2706,4.0
384,2808,3.0
384,2856,3.0
384,2858,4.0
384,2947,4.0
384,2948,4.0
384,2949,3.5
384,2959,4.0
384,3273,3.0
384,3300,3.0
384,3484,3.0
384,3578,4.0
384,3752,4.0
384,3821,2.5
384,3986,3.0
384,3997,2.0
384,4306,3.0
384,4388,3.5
384,4660,3.5
384,4890,3.0
384,4974,3.0
384,5134,3.5
384,5266,3.0
384,5414,4.0
384,5445,4.5
384,5809,3.5
384,5903,4.0
384,5954,4.0
384,6157,2.5
384,6188,3.0
384,6377,3.0
384,6378,2.5
384,6835,4.0
384,7147,4.0
384,7163,2.5
384,7254,3.5
384,7325,3.0
384,7451,4.0
384,7454,2.5
384,7458,2.5
384,7569,3.0
384,8636,4.5
384,8972,4.0
384,8985,2.0
385,11,4.0
385,16,5.0
385,21,4.0
385,47,5.0
385,110,3.0
385,161,4.0
385,173,3.0
385,204,1.0
385,208,3.0
385,230,5.0
385,253,3.0
385,265,4.0
385,293,4.0
385,342,3.0
385,344,2.0
385,367,1.0
385,377,4.0
385,410,3.0
385,435,3.0
385,586,3.0
386,16,4.0
386,111,4.0
386,230,3.0
386,342,3.0
386,435,1.0
386,527,5.0
386,552,2.0
386,743,1.0
386,1093,3.0
386,1097,3.0
386,1120,3.0
386,1682,3.0
386,1707,1.0
386,1967,3.0
386,2683,3.0
386,2686,4.0
386,2706,3.0
386,2722,2.0
386,2761,3.0
386,2806,2.0
386,2858,4.0
386,2995,1.0
386,3120,2.0
386,3130,2.0
386,3176,3.0
386,3257,2.0
386,3300,3.0
386,3418,3.0
386,3578,3.0
386,3751,3.0
386,3809,1.0
386,3986,2.0
386,4235,4.0
386,5064,3.0
387,11,4.0
387,111,5.0
387,322,5.0
387,344,2.0
387,527,3.0
387,585,4.0
387,750,5.0
387,905,5.0
387,907,5.0
387,913,4.0
387,934,4.0
387,936,4.0
387,946,5.0
387,948,4.0
387,954,5.0
387,970,3.0
387,1019,4.0
387,1066,5.0
387,1081,5.0
387,1082,5.0
387,1083,3.0
387,1084,5.0
387,1228,5.0
387,1231,4.0
387,1242,4.0
387,1247,5.0
387,1269,4.0
387,1292,5.0
387,1380,1.0
387,1641,4.0
387,1673,4.0
387,1704,5.0
387,1784,5.0
387,1950,4.0
387,1962,4.0
387,2078,4.0
387,2080,4.0
387,2108,4.0
387,2176,4.0
387,2178,3.0
387,2212,4.0
387,2302,5.0
387,2303,5.0
387,2381,1.0
387,2858,5.0
387,2917,4.0
387,2929,4.0
387,2940,4.0
387,3038,5.0
387,3068,5.0
387,3167,5.0
387,3196,5.0
387,3199,4.0
387,3253,1.0
387,3298,4.0
387,3307,5.0
387,3308,4.0
387,3341,4.0
387,3363,5.0
387,3368,4.0
387,3420,5.0
387,3421,4.0
387,3545,5.0
387,3606,4.0
387,3735,4.0
387,3873,4.0
388,6,5.0
388,14,4.0
388,16,3.0
388,111,5.0
388,204,2.0
388,253,3.0
388,293,2.0
388,322,4.0
388,330,3.0
388,344,2.0
388,358,2.0
388,377,4.0
388,493,4.0
388,527,5.0
388,529,4.0
388,534,4.0
388,538,4.0
388,586,3.0
388,785,3.0
388,787,5.0
388,852,4.0
388,861,3.0
388,991,4.0
388,1012,3.0
388,1073,5.0
388,1085,4.0
388,1089,4.0
388,1093,2.0
388,1097,4.0
388,1101,3.0
388,1127,4.0
388,1185,5.0
388,1198,5.0
388,1204,5.0
388,1240,4.0
388,1242,5.0
388,1245,5.0
388,1247,5.0
388,1248,4.0
388,1262,5.0
388,1265,4.0
388,1275,2.5
388,1370,4.0
388,1388,3.0
388,1393,4.0
388,1459,2.0
388,1464,1.0
388,1476,4.0
388,1552,2.0
388,1620,3.0
388,1625,5.0
388,1641,4.0
388,1682,3.5
388,1704,4.0
388,1719,4.0
388,1721,4.0
388,1792,3.0
388,1810,4.0
388,1845,4.0
388,1876,1.0
388,1887,2.0
388,1961,5.0
388,1962,4.0
388,1966,4.0
388,1968,4.0
388,2011,3.0
388,2012,3.0
388,2013,4.0
388,2022,4.5
388,2076,4.0
388,2109,4.0
388,2112,4.0
388,2134,3.0
388,2245,4.0
388,2249,4.0
388,2273,4.0
388,2278,4.0
388,2302,5.0
388,2359,4.0
388,2369,2.0
388,2376,2.0
388,2381,1.0
388,2413,3.0
388,2420,4.0
388,2423,4.0
388,2427,5.0
388,2494,4.0
388,2571,5.0
388,2574,2.0
388,2683,4.0
388,2692,3.0
388,2707,4.0
388,2728,5.0
388,2761,4.0
388,2815,3.0
388,2840,2.0
388,2858,4.0
388,2915,3.0
388,2918,5.0
388,2919,4.0
388,2930,4.5
388,2959,3.0
388,3019,4.0
388,3036,5.0
388,3071,5.0
388,3077,4.0
388,3098,4.0
388,3104,3.0
388,3145,1.0
388,3197,2.0
388,3255,4.0
388,3259,4.0
388,3342,5.0
388,3424,4.0
388,3452,3.0
388,3481,4.5
388,3527,5.0
388,3571,3.0
388,3752,3.0
388,3911,4.0
388,3950,3.0
388,3998,3.0
388,4017,4.0
388,4037,5.0
388,4055,3.0
388,4326,4.5
388,4537,4.5
388,4783,4.0
388,4865,4.0
388,5015,4.0
388,5064,4.0
388,5266,4.0
388,5297,4.0
388,5418,4.0
388,5425,2.0
388,5673,4.0
388,5902,4.5
388,6159,1.5
388,6296,3.5
388,6378,3.5
388,6384,3.5
388,6440,5.0
388,6620,4.5
388,6832,3.0
388,6870,4.0
388,6932,4.5
388,7090,4.0
388,7158,3.5
388,7325,3.5
388,7361,4.0
388,7438,2.0
388,8636,4.5
388,8665,4.0
389,2,4.0
389,10,4.0
389,54,4.0
389,161,4.0
389,173,2.0
389,204,3.0
389,208,4.0
389,225,2.0
389,237,3.0
389,238,3.0
389,248,4.0
389,253,2.0
389,256,3.0
389,316,4.0
390,3,5.0
390,10,3.0
390,11,5.0
390,14,2.0
390,21,5.0
390,44,3.0
390,204,3.0
390,316,4.0
390,377,5.0
390,647,2.0
390,719,2.0
390,733,4.0
390,736,4.0
390,785,3.0
390,786,4.0
390,852,3.0
390,861,4.0
390,991,2.0
390,1049,4.0
390,1101,3.0
390,1198,5.0
390,1204,3.0
390,1221,5.0
390,1240,3.0
390,1242,2.0
390,1275,3.0
390,1370,3.0
390,1385,3.0
390,1393,5.0
390,1459,3.0
390,1461,3.0
390,1463,4.0
391,46,4.0
391,47,3.0
391,110,4.0
391,111,3.0
391,342,2.0
391,493,3.0
391,506,3.0
391,534,5.0
391,537,3.0
391,728,5.0
391,1097,1.0
391,1185,5.0
391,1204,3.0
391,1237,5.0
391,1245,3.0
391,1249,4.0
391,1262,3.0
391,1344,2.0
391,1357,4.0
391,1641,4.0
391,1721,1.0
391,1722,3.0
392,169,1.5
392,1566,2.0
392,2858,4.0
392,6296,3.5
392,7361,4.0
393,16,2.5
393,435,2.0
393,585,2.0
393,728,3.5
393,753,3.5
393,934,2.0
393,1247,4.0
393,1968,4.0
393,2683,2.5
393,3104,3.5
393,5673,4.0
393,5954,3.5
393,6380,5.0
393,6428,3.0
394,208,1.5
394,344,1.5
394,367,0.5
394,377,3.0
394,529,3.0
394,585,2.0
394,733,4.0
394,750,3.5
394,1060,2.0
394,1089,3.0
394,1092,3.0
394,1198,4.0
394,1207,2.0
394,1265,4.0
394,1333,4.0
394,1721,2.0
394,1784,3.5
394,1968,4.5
394,2571,5.0
394,2683,3.5
394,3307,1.5
394,3481,4.5
394,4306,5.0
394,7147,2.0
394,7361,4.5
394,7419,4.0
394,7438,3.5
394,8368,4.5
394,8636,3.0
394,8665,4.0
395,1097,4.0
395,2010,4.0
396,2,3.0
396,10,3.0
396,11,3.0
396,47,3.0
396,93,4.0
396,110,3.0
396,158,3.0
396,172,3.0
396,173,3.0
396,208,3.0
396,253,4.0
396,257,4.0
396,295,3.0
396,316,4.0
396,367,4.0
396,410,3.0
396,435,2.0
396,455,3.0
396,520,3.0
396,533,3.0
396,551,3.0
396,552,3.0
396,586,3.0
396,610,3.0
396,786,3.0
396,1015,4.0
396,1079,4.0
397,1385,2.5
397,2761,3.5
397,3972,4.0
397,3998,3.5
397,5618,4.5
397,6377,4.0
398,173,5.0
398,1073,3.0
398,1136,4.0
398,1198,4.0
398,1275,4.0
398,1380,5.0
398,2111,4.0
398,2134,4.0
398,3104,4.0
398,3396,4.0
398,3717,4.0
398,3751,2.0
399,10,3.0
399,194,4.0
399,586,1.0
400,10,3.0
400,21,4.0
400,110,5.0
400,161,3.0
400,208,3.0
400,225,3.0
400,253,3.0
400,316,3.0
400,344,3.0
400,367,4.0
400,410,3.0
400,527,4.0
401,610,5.0
401,879,3.0
401,1077,5.0
401,1091,2.0
401,1097,4.0
401,1127,3.0
401,1198,5.0
401,1265,5.0
401,2111,4.0
401,2327,4.0
401,2355,4.0
401,2571,5.0
401,3253,5.0
401,3499,5.0
401,3527,4.0
401,3751,4.0
401,3919,4.0
401,3934,4.0
402,750,3.0
402,1198,4.0
402,1265,4.5
402,1393,3.0
402,1566,3.0
402,1876,4.0
402,2011,5.0
402,2012,4.0
402,2123,3.0
402,2424,4.0
402,2918,3.5
402,4299,3.5
402,4306,2.5
402,4974,2.5
402,5618,3.0
402,5872,3.5
402,6155,3.5
402,6157,4.5
402,6188,2.0
402,7263,4.0
402,7451,3.0
402,8533,5.0
402,8972,4.0
404,1081,5.0
404,1393,3.0
404,1446,4.0
404,2403,2.0
404,3527,5.0
404,4865,2.0
404,5015,4.0
404,5372,3.0
405,10,3.5
405,85,4.0
405,110,2.0
405,257,1.5
405,377,2.0
405,586,4.0
405,1019,4.5
405,1079,4.0
405,1097,4.5
405,1099,4.5
405,1101,4.5
405,1198,4.5
405,1204,4.0
405,1207,5.0
405,1221,5.0
405,1231,4.0
405,1238,4.5
405,1265,5.0
405,1292,5.0
405,1370,3.5
405,1385,2.5
405,1552,3.0
405,1556,1.0
405,1722,3.5
405,1784,5.0
405,1792,3.5
405,1876,2.5
405,1956,3.5
405,1961,4.0
405,2011,2.5
405,2012,4.0
405,2080,3.5
405,2096,3.5
405,2108,3.5
405,2245,2.0
405,2249,3.0
405,2302,4.0
405,2312,4.5
405,2355,4.0
405,2405,3.0
405,2469,3.0
405,2471,3.5
405,2617,1.5
405,2728,4.0
405,2779,4.0
405,2795,2.5
405,2858,0.5
405,2875,4.0
405,2918,1.5
405,2921,3.0
405,2922,3.5
405,2929,0.5
405,2947,4.0
405,2948,4.0
405,2950,3.0
405,2991,3.0
405,3082,3.5
405,3098,3.5
405,3147,2.0
405,3176,0.5
405,3224,4.0
405,3260,1.0
405,3363,5.0
405,3368,4.5
405,3436,4.0
405,3577,4.5
405,3578,4.5
405,3653,5.0
405,3681,3.5
405,3699,4.0
405,3705,2.0
405,3873,3.5
405,3967,3.5
405,4254,1.0
405,4296,3.5
405,4359,3.5
405,4534,4.5
405,4535,4.5
405,4783,5.0
405,4803,3.5
405,4861,4.5
405,4947,3.5
405,4957,4.0
405,5014,3.5
405,5015,4.0
405,5016,3.0
405,5027,3.5
405,5061,0.5
405,5193,5.0
405,5214,4.5
405,5373,3.5
405,5418,4.0
405,5420,4.0
405,5446,5.0
405,5872,4.0
405,5947,4.0
405,6032,4.5
405,6166,4.0
405,6178,3.5
405,6213,4.0
405,6378,5.0
405,6448,3.5
405,6516,4.5
405,6662,2.5
405,7121,4.0
405,7569,4.0
405,8368,4.5
405,8665,3.5
406,111,5.0
406,1077,4.0
406,1221,3.0
406,1228,4.5
406,1237,4.0
406,1784,4.0
406,1873,3.5
406,2010,3.5
406,3742,5.0
406,4329,4.5
406,5291,4.5
406,5618,5.0
407,14,4.0
407,178,5.0
407,253,3.0
407,265,4.0
407,342,4.0
407,377,4.0
407,527,4.0
407,529,5.0
407,534,5.0
407,551,5.0
407,1094,5.0
407,1097,4.0
407,1211,4.5
407,1333,4.0
407,1357,4.0
407,1393,3.0
407,1641,4.0
407,1673,5.0
407,1701,4.0
407,1704,5.0
407,1719,5.0
407,1916,2.0
407,2076,5.0
407,2108,4.0
407,2112,4.0
407,2297,3.0
407,2329,4.0
407,2369,3.0
407,2447,3.0
407,2571,5.0
407,2626,4.0
407,2732,5.0
407,2858,5.0
407,2949,5.0
407,3079,5.0
407,3145,3.0
407,3147,4.0
407,3161,3.0
407,3163,5.0
407,3176,5.0
407,3179,4.0
407,3225,3.0
407,3246,4.0
407,3260,5.0
407,3298,4.0
407,3481,4.0
407,3499,4.0
407,3521,4.0
407,3538,4.0
407,3552,2.0
407,3566,4.0
407,3578,3.0
407,3594,4.0
407,3606,4.0
407,3751,5.0
407,3794,4.0
407,3823,4.0
407,3967,4.5
407,3972,3.0
407,4017,5.0
407,4235,5.0
407,4306,4.0
407,4903,4.0
407,5418,4.0
407,5445,4.0
407,5446,4.0
407,5632,4.0
407,6380,4.5
407,6440,4.5
407,6620,5.0
407,7158,3.0
407,7361,3.5
407,8368,4.0
407,8636,4.0
407,8665,4.0
407,8879,4.5
408,16,2.0
408,21,5.0
408,47,5.0
408,175,5.0
408,265,4.0
408,345,4.0
408,367,2.0
408,410,2.0
408,733,4.0
408,785,1.0
408,1015,2.0
408,1066,5.0
408,1080,4.0
408,1089,5.0
408,1097,5.0
408,1198,2.0
408,1242,3.0
408,1265,2.0
408,1537,5.0
408,1552,5.0
408,1620,5.0
408,1673,2.0
408,1682,5.0
408,1701,1.0
408,1704,5.0
408,1721,4.0
408,1873,5.0
408,1876,4.0
408,1916,5.0
408,1954,1.0
408,1961,3.0
408,1967,4.0
408,1968,4.0
408,2046,4.0
408,2094,3.0
408,2109,5.0
408,2125,5.0
408,2273,4.0
408,2302,2.0
408,2427,4.0
408,2447,1.0
408,2571,5.0
408,2620,5.0
408,2683,1.0
409,16,4.0
409,21,5.0
409,46,4.0
409,47,5.0
409,85,5.0
409,194,5.0
409,204,4.0
409,264,5.0
409,265,5.0
409,417,4.0
410,110,5.0
410,316,4.5
410,377,4.5
410,527,0.5
410,1198,5.0
410,8665,4.5
411,24,5.0
411,1221,4.0
411,2707,4.0
411,2858,4.0
412,27,3.0
412,110,3.0
412,342,3.0
412,344,3.0
412,377,3.0
412,736,4.0
412,1060,3.0
412,1265,2.0
412,1682,4.0
412,1704,3.0
412,1721,4.0
412,1722,4.0
412,1784,3.0
412,1833,1.0
412,1876,5.0
412,1895,2.0
412,2107,3.0
412,2126,2.0
412,2231,1.0
412,2316,1.0
412,2355,3.0
412,2505,2.0
412,2567,3.0
412,2571,4.0
412,2617,2.0
412,2687,3.0
412,2722,3.0
412,2840,3.0
412,2959,4.0
412,2961,4.0
412,3148,3.0
412,3225,1.0
412,3253,1.0
412,3255,5.0
412,3257,5.0
412,3273,4.0
412,3300,2.0
412,3354,1.0
412,3452,3.0
412,3484,3.0
412,3511,1.0
412,3578,5.0
412,3616,1.0
412,3717,3.0
412,3744,3.0
412,3751,3.0
412,3752,2.0
412,3998,2.0
412,4054,5.0
412,4143,3.0
412,4255,2.0
412,4299,2.0
412,4305,2.0
413,6,5.0
413,736,3.0
413,786,4.0
413,852,4.0
413,1073,4.0
414,21,4.0
414,24,2.0
414,46,2.0
414,346,3.0
414,907,4.0
414,1221,5.0
414,1466,3.0
414,1876,1.0
414,1952,4.0
414,2134,3.0
414,2369,4.0
414,2427,3.0
414,2793,1.0
414,2962,3.0
414,3481,3.0
414,4345,2.0
414,4527,3.0
414,4550,2.0
414,5969,2.0
415,10,4.0
415,110,5.0
415,161,4.0
415,208,3.0
415,736,5.0
416,3,4.0
416,10,4.0
416,11,4.0
416,86,3.0
416,161,4.0
416,208,2.0
416,225,4.0
416,253,3.0
416,344,4.0
416,358,2.0
416,376,3.0
416,377,3.0
416,435,3.0
416,445,1.0
416,520,2.0
416,540,2.0
416,585,3.0
416,733,4.0
416,765,3.0
416,786,4.0
416,1012,5.0
417,110,5.0
417,158,0.5
417,161,3.5
417,529,4.5
417,1125,4.0
417,1198,3.5
417,1265,4.5
417,1272,4.0
417,1370,3.5
417,1393,4.0
417,1792,3.5
417,1950,4.0
417,1961,5.0
417,2109,4.0
417,2324,5.0
417,2359,4.0
417,2403,4.0
417,2427,2.0
417,2571,4.5
417,2683,0.5
417,3578,4.0
417,3911,4.5
417,4306,4.5
417,5014,4.5
417,5107,3.0
417,5428,3.0
417,6213,4.0
417,6377,4.0
417,6662,4.5
417,7090,4.0
417,7152,4.0
418,2,2.0
418,10,2.5
418,47,3.5
418,158,4.0
418,344,2.5
418,367,3.0
418,586,4.0
418,736,4.0
418,1092,3.0
418,1240,2.5
418,1380,3.5
418,1721,4.5
418,1722,3.0
418,1961,3.5
418,2080,3.5
418,2324,4.5
418,2471,3.5
418,2571,4.0
418,2617,4.0
418,2687,5.0
418,2706,4.0
418,3452,4.5
418,3578,4.5
418,3717,5.0
418,3744,3.0
418,4054,3.5
418,4254,3.5
418,4306,3.5
418,5387,4.5
418,5414,5.0
418,5445,3.5
418,5872,3.5
418,6377,5.0
418,7325,3.5
418,8368,4.5
418,8907,4.5
418,8972,4.5
419,21,3.5
419,342,4.5
419,527,4.5
419,647,3.5
419,1641,4.5
419,1682,3.0
419,1784,3.0
419,2302,4.5
419,2959,2.0
419,3481,3.5
419,3751,3.0
419,5572,3.5
419,6870,4.5
420,342,5.0
420,529,5.0
420,616,3.0
420,907,3.0
420,913,3.0
420,1073,5.0
420,1079,5.0
420,1080,4.0
420,1125,4.0
420,1136,4.0
420,1198,4.0
420,1231,4.0
420,1247,4.0
420,1272,3.0
420,1275,4.0
420,1282,3.0
420,1303,4.0
420,1307,4.0
420,1333,4.0
420,1704,4.0
420,5060,3.0
421,158,3.0
421,265,2.0
421,316,5.0
421,344,1.0
421,377,4.0
421,410,2.0
422,377,4.0
422,1060,4.0
422,1089,5.0
422,1265,3.0
422,1393,3.0
422,1704,4.0
422,1721,3.0
422,2231,4.0
422,2324,5.0
422,2359,5.0
422,2571,3.0
422,3129,5.0
422,3148,4.0
422,3253,4.0
422,3418,5.0
422,3499,4.0
423,16,3.5
423,110,3.5
423,208,1.5
423,293,3.0
423,520,3.5
423,551,3.0
423,743,3.5
423,750,4.5
423,1073,4.5
423,1089,5.0
423,1097,3.5
423,1136,4.5
423,1198,4.0
423,1209,4.0
423,1240,4.0
423,1247,3.5
423,1272,4.5
423,1333,4.0
423,1344,4.5
423,1588,1.0
423,1673,5.0
423,1682,3.0
423,1954,3.0
423,2012,3.0
423,2076,3.5
423,2109,4.0
423,2134,3.0
423,2186,4.0
423,2288,5.0
423,2324,3.5
423,2329,3.5
423,2542,3.0
423,2571,2.0
423,2706,3.0
423,2921,4.5
423,2959,4.5
423,2991,1.5
423,3147,4.0
423,3168,4.5
423,3254,2.5
423,3424,2.5
423,3499,3.5
423,3552,4.0
423,3681,3.5
423,3735,4.0
423,3809,3.5
423,3911,3.5
423,4105,3.5
423,5060,4.0
423,5291,4.5
423,5481,1.5
423,5618,5.0
423,5662,4.5
423,5690,3.5
423,5826,4.0
423,6287,2.0
423,6373,2.0
423,6713,5.0
423,7147,3.0
423,7325,2.5
423,7482,4.0
423,8142,4.0
424,1179,3.5
424,1952,4.0
424,2302,2.0
424,2424,0.5
424,2858,3.0
424,3809,1.0
425,3,0.5
425,293,3.5
425,1198,2.0
425,2329,5.0
425,2959,3.0
425,3421,3.0
425,3552,2.5
425,3578,4.0
425,4306,3.0
425,6377,5.0
425,6990,4.0
425,7263,4.5
426,47,4.0
426,173,2.0
426,293,4.5
426,367,2.5
426,377,3.0
426,527,4.5
426,586,3.5
426,733,3.5
426,1097,3.5
426,1221,4.5
426,1240,3.0
426,1466,4.0
426,1704,3.5
426,1721,4.0
426,2012,2.5
426,2273,3.5
426,2324,4.0
426,2329,4.0
426,2355,3.5
426,2706,1.0
426,2959,4.0
426,3147,4.5
426,3751,2.5
426,5266,3.0
426,5418,4.0
426,5679,4.5
426,6377,3.5
426,7438,4.5
426,8636,2.5
426,8972,4.0
427,1192,5.0
427,1207,5.0
427,2324,2.0
427,2494,4.0
427,2505,4.0
427,2629,4.0
427,2891,4.0
427,2959,4.0
427,3079,3.0
427,3083,5.0
427,3129,3.0
427,3176,4.0
427,3967,4.0
427,4304,5.0
427,4427,5.0
427,4766,4.0
427,4903,4.0
427,5015,4.0
427,5074,4.0
427,5445,2.0
427,5685,3.5
427,5878,5.0
427,6296,3.0
427,6297,3.0
427,6377,4.0
427,6378,4.0
427,6380,5.0
427,6620,5.0
427,6772,4.0
427,7451,4.0
427,8860,0.5
427,8938,5.0
427,8970,4.0
427,8973,4.0
427,9018,5.0
428,2,3.0
428,10,2.5
428,60,2.0
428,111,5.0
428,344,3.5
428,586,3.5
428,616,2.5
428,743,2.0
428,1073,5.0
428,1080,5.0
428,1089,5.0
428,1097,3.0
428,1198,4.0
428,1221,5.0
428,1237,4.5
428,1240,4.0
428,1265,4.0
428,1721,1.0
428,1968,5.0
428,2324,2.5
428,2918,5.0
428,2959,5.0
428,3421,4.0
428,3424,5.0
428,3481,5.0
428,3751,3.0
428,5618,5.0
428,6440,4.5
428,7361,4.5
428,8368,3.0
428,8636,3.5
428,8859,0.5
429,724,2.5
429,2316,3.0
429,2329,0.5
429,2571,2.5
429,2858,2.0
429,2959,3.0
429,5618,2.5
429,7371,3.0
430,3,1.5
430,6,4.0
430,10,3.5
430,21,5.0
430,47,5.0
430,69,4.0
430,110,4.0
430,147,4.5
430,253,5.0
430,293,5.0
430,344,4.0
430,367,4.0
430,714,4.5
430,733,4.0
430,736,2.0
430,741,5.0
430,1073,4.0
430,1079,4.0
430,1080,5.0
430,1090,2.5
430,1097,4.0
430,1101,3.0
430,1136,5.0
430,1175,4.0
430,1198,4.0
430,1240,2.0
430,1265,5.0
430,1393,4.5
430,1464,4.0
430,1704,4.5
430,1721,2.5
430,1784,3.5
430,1968,4.5
430,2010,4.5
430,2012,3.5
430,2324,4.0
430,2329,5.0
430,2542,5.0
430,2683,4.5
430,2692,4.5
430,2706,4.0
430,2858,5.0
430,2918,5.0
430,2947,2.5
430,3342,5.0
430,3481,5.0
430,3499,4.5
430,3552,2.5
430,3578,4.0
430,3911,4.5
430,4235,5.0
430,5500,4.5
430,5617,5.0
430,5679,5.0
430,5828,5.0
430,5954,3.5
430,6377,4.0
430,6440,5.0
430,6530,3.5
430,6990,4.0
430,7147,5.0
430,7361,5.0
430,7438,5.0
430,7579,2.0
430,8636,0.5
430,8665,0.5
431,47,5.0
431,377,2.0
431,520,3.0
431,527,4.5
431,529,4.0
431,928,4.5
431,1060,4.0
431,1084,4.0
431,1090,5.0
431,1097,5.0
431,1221,5.0
431,1228,4.5
431,1240,4.5
431,1247,4.0
431,1357,4.0
431,1466,5.0
431,1704,4.5
431,1719,4.0
431,1784,4.0
431,1873,3.0
431,1956,4.5
431,1961,4.5
431,1968,5.0
431,2011,4.0
431,2085,3.0
431,2231,4.5
431,2324,4.5
431,2329,5.0
431,2369,3.0
431,2571,4.5
431,2617,3.0
431,2692,5.0
431,2728,4.5
431,2858,4.5
431,2918,5.0
431,2959,4.5
431,3071,4.5
431,3246,5.0
431,3260,3.0
431,3481,5.0
